date,pm25
2023-09-14T00:00:00.000Z,4.67
2023-09-15T00:00:00.000Z,7.5
2023-09-16T00:00:00.000Z,7.72
2023-09-17T00:00:00.000Z,11.15
2023-09-18T00:00:00.000Z,10.77
2023-09-19T00:00:00.000Z,4.25
2023-09-20T00:00:00.000Z,3.58
2023-09-21T00:00:00.000Z,2.95
2023-09-22T00:00:00.000Z,2.65
2023-09-23T00:00:00.000Z,1.52
2023-09-24T00:00:00.000Z,1.4
2023-09-25T00:00:00.000Z,1.73
2023-09-26T00:00:00.000Z,7.15
2023-09-27T00:00:00.000Z,6.0
2023-09-28T00:00:00.000Z,5.82
2023-09-29T00:00:00.000Z,6.3
2023-09-30T00:00:00.000Z,5.12
2023-10-01T00:00:00.000Z,3.85
2023-10-02T00:00:00.000Z,4.93
2023-10-03T00:00:00.000Z,6.82
2023-10-04T00:00:00.000Z,9.25
2023-10-05T00:00:00.000Z,6.45
2023-10-06T00:00:00.000Z,11.12
2023-10-07T00:00:00.000Z,17.63
2023-10-08T00:00:00.000Z,12.18
2023-10-09T00:00:00.000Z,5.59
2023-10-10T00:00:00.000Z,7.3
2023-10-11T00:00:00.000Z,30.37
2023-10-12T00:00:00.000Z,26.7
2023-10-13T00:00:00.000Z,10.67
2023-10-14T00:00:00.000Z,4.84
2023-10-15T00:00:00.000Z,5.6
2023-10-16T00:00:00.000Z,1.33
2023-10-17T00:00:00.000Z,1.92
2023-10-18T00:00:00.000Z,18.3
2023-10-19T00:00:00.000Z,30.58
2023-10-20T00:00:00.000Z,5.0
2023-10-21T00:00:00.000Z,1.1
2023-10-22T00:00:00.000Z,1.29
2023-10-23T00:00:00.000Z,1.55
2023-10-24T00:00:00.000Z,19.48
2023-10-25T00:00:00.000Z,16.5
2023-10-26T00:00:00.000Z,46.53
2023-10-27T00:00:00.000Z,2.13
2023-10-28T00:00:00.000Z,1.42
2023-10-29T00:00:00.000Z,5.55
2023-10-30T00:00:00.000Z,27.17
2023-10-31T00:00:00.000Z,1.2
2023-11-06T00:00:00.000Z,1.6
2023-11-07T00:00:00.000Z,1.0
2023-11-08T00:00:00.000Z,10.68
2023-11-09T00:00:00.000Z,3.0
2023-11-10T00:00:00.000Z,32.08
2023-11-11T00:00:00.000Z,4.78
2023-11-12T00:00:00.000Z,36.97
2023-11-13T00:00:00.000Z,22.1
2023-11-14T00:00:00.000Z,32.47
2023-11-15T00:00:00.000Z,35.58
2023-11-16T00:00:00.000Z,6.68
2023-11-17T00:00:00.000Z,4.22
2023-11-18T00:00:00.000Z,1.2
2023-11-19T00:00:00.000Z,3.8
2023-11-20T00:00:00.000Z,13.54
2023-11-21T00:00:00.000Z,48.8
2023-11-22T00:00:00.000Z,8.02
2023-11-23T00:00:00.000Z,6.0
2023-11-24T00:00:00.000Z,9.26
2023-11-25T00:00:00.000Z,1.5
2023-11-26T00:00:00.000Z,0.64
2023-11-27T00:00:00.000Z,6.03
2023-11-28T00:00:00.000Z,24.83
2023-11-29T00:00:00.000Z,7.47
2023-11-30T00:00:00.000Z,27.14
2023-12-01T00:00:00.000Z,35.72
2023-12-02T00:00:00.000Z,1.3
2023-12-03T00:00:00.000Z,3.19
2023-12-04T00:00:00.000Z,12.94
2023-12-05T00:00:00.000Z,29.54
2023-12-06T00:00:00.000Z,11.57
2023-12-07T00:00:00.000Z,5.72
2023-12-08T00:00:00.000Z,40.47
2023-12-09T00:00:00.000Z,35.86
2023-12-10T00:00:00.000Z,15.63
2023-12-11T00:00:00.000Z,59.58
2023-12-12T00:00:00.000Z,39.28
2023-12-13T00:00:00.000Z,51.9
2023-12-14T00:00:00.000Z,36.95
2023-12-15T00:00:00.000Z,20.73
2023-12-16T00:00:00.000Z,14.7
2023-12-17T00:00:00.000Z,10.35
2023-12-18T00:00:00.000Z,10.42
2023-12-19T00:00:00.000Z,4.17
2023-12-20T00:00:00.000Z,18.39
2023-12-21T00:00:00.000Z,11.88
2023-12-22T00:00:00.000Z,0.97
2023-12-23T00:00:00.000Z,2.1
2023-12-24T00:00:00.000Z,3.95
2023-12-25T00:00:00.000Z,8.48
2023-12-26T00:00:00.000Z,5.24
2023-12-27T00:00:00.000Z,7.45
2023-12-28T00:00:00.000Z,26.34
2023-12-29T00:00:00.000Z,31.47
2023-12-30T00:00:00.000Z,49.89
2023-12-31T00:00:00.000Z,79.43
2024-01-01T00:00:00.000Z,23.67
2024-01-02T00:00:00.000Z,28.67
2024-01-03T00:00:00.000Z,26.01
2024-01-04T00:00:00.000Z,15.48
2024-01-05T00:00:00.000Z,53.88
2024-01-06T00:00:00.000Z,11.75
2024-01-07T00:00:00.000Z,20.63
2024-01-08T00:00:00.000Z,8.05
2024-01-09T00:00:00.000Z,6.97
2024-01-10T00:00:00.000Z,11.37
2024-01-11T00:00:00.000Z,17.42
2024-01-12T00:00:00.000Z,13.17
2024-01-13T00:00:00.000Z,30.24
2024-01-14T00:00:00.000Z,38.78
2024-01-15T00:00:00.000Z,52.11
2024-01-16T00:00:00.000Z,58.6
2024-01-17T00:00:00.000Z,60.83
2024-01-18T00:00:00.000Z,20.52
2024-01-19T00:00:00.000Z,50.24
2024-01-20T00:00:00.000Z,4.21
2024-01-21T00:00:00.000Z,2.4
2024-01-22T00:00:00.000Z,8.09
2024-01-23T00:00:00.000Z,15.0
2024-01-24T00:00:00.000Z,29.05
2024-01-25T00:00:00.000Z,58.97
2024-01-26T00:00:00.000Z,79.23
2024-01-27T00:00:00.000Z,63.45
2024-01-28T00:00:00.000Z,56.93
2024-01-29T00:00:00.000Z,53.0
2024-01-30T00:00:00.000Z,33.45
2024-01-31T00:00:00.000Z,17.5
2024-02-01T00:00:00.000Z,14.52
2024-02-02T00:00:00.000Z,16.73
2024-02-03T00:00:00.000Z,9.1
2024-02-04T00:00:00.000Z,37.04
2024-02-05T00:00:00.000Z,46.03
2024-02-06T00:00:00.000Z,56.83
2024-02-07T00:00:00.000Z,27.4
2024-02-08T00:00:00.000Z,13.48
2024-02-09T00:00:00.000Z,3.5
2024-02-10T00:00:00.000Z,10.57
2024-02-11T00:00:00.000Z,20.83
2024-02-12T00:00:00.000Z,5.04
2024-02-13T00:00:00.000Z,25.55
2024-02-14T00:00:00.000Z,15.38
2024-02-15T00:00:00.000Z,22.33
2024-02-16T00:00:00.000Z,43.72
2024-02-17T00:00:00.000Z,79.45
2024-02-18T00:00:00.000Z,103.38
2024-02-19T00:00:00.000Z,83.52
2024-02-20T00:00:00.000Z,52.58
2024-02-21T00:00:00.000Z,16.7
2024-02-22T00:00:00.000Z,2.25
2024-02-23T00:00:00.000Z,2.58
2024-02-24T00:00:00.000Z,1.1
2024-02-25T00:00:00.000Z,1.5
2024-02-26T00:00:00.000Z,3.45
2024-02-27T00:00:00.000Z,13.73
2024-02-28T00:00:00.000Z,19.05
2024-02-29T00:00:00.000Z,27.96
2024-03-01T00:00:00.000Z,10.13
2024-03-02T00:00:00.000Z,3.9
2024-03-03T00:00:00.000Z,1.48
2024-03-04T00:00:00.000Z,11.18
2024-03-05T00:00:00.000Z,1.8
2024-03-06T00:00:00.000Z,1.4
2024-03-07T00:00:00.000Z,4.84
2024-03-08T00:00:00.000Z,9.35
2024-03-09T00:00:00.000Z,14.18
2024-03-10T00:00:00.000Z,2.76
2024-03-11T00:00:00.000Z,2.72
2024-03-12T00:00:00.000Z,1.95
2024-03-13T00:00:00.000Z,6.35
2024-03-14T00:00:00.000Z,8.97
2024-03-15T00:00:00.000Z,3.0
2024-03-16T00:00:00.000Z,2.6
2024-03-17T00:00:00.000Z,7.13
2024-03-18T00:00:00.000Z,7.6
2024-03-19T00:00:00.000Z,34.15
2024-03-20T00:00:00.000Z,41.88
2024-03-21T00:00:00.000Z,18.48
2024-03-22T00:00:00.000Z,20.6
2024-03-23T00:00:00.000Z,3.08
2024-03-24T00:00:00.000Z,2.2
2024-03-25T00:00:00.000Z,2.2
2024-03-26T00:00:00.000Z,18.0
2024-03-27T00:00:00.000Z,1.2
2024-03-28T00:00:00.000Z,1.35
2024-03-29T00:00:00.000Z,19.55
2024-03-30T00:00:00.000Z,18.39
2024-03-31T00:00:00.000Z,10.8
2024-04-01T00:00:00.000Z,1.42
2024-04-02T00:00:00.000Z,1.45
2024-04-03T00:00:00.000Z,1.23
2024-04-04T00:00:00.000Z,2.0
2024-04-05T00:00:00.000Z,2.02
2024-04-06T00:00:00.000Z,2.04
2024-04-07T00:00:00.000Z,1.52
2024-04-08T00:00:00.000Z,2.95
2024-04-09T00:00:00.000Z,15.34
2024-04-10T00:00:00.000Z,6.25
2024-04-11T00:00:00.000Z,6.68
2024-04-12T00:00:00.000Z,6.72
2024-04-13T00:00:00.000Z,5.4
2024-04-14T00:00:00.000Z,3.15
2024-04-15T00:00:00.000Z,2.35
2024-04-16T00:00:00.000Z,2.6
2024-04-17T00:00:00.000Z,2.29
2024-04-18T00:00:00.000Z,1.08
2024-04-19T00:00:00.000Z,2.29
2024-04-20T00:00:00.000Z,0.98
2024-04-21T00:00:00.000Z,1.08
2024-04-22T00:00:00.000Z,3.0
2024-04-23T00:00:00.000Z,4.88
2024-04-24T00:00:00.000Z,3.4
2024-04-25T00:00:00.000Z,1.4
2024-04-26T00:00:00.000Z,3.2
2024-04-27T00:00:00.000Z,18.82
2024-04-28T00:00:00.000Z,14.93
2024-04-29T00:00:00.000Z,6.53
2024-04-30T00:00:00.000Z,2.6
2024-05-01T00:00:00.000Z,5.37
2024-05-02T00:00:00.000Z,0.88
2024-05-03T00:00:00.000Z,0.68
2024-05-04T00:00:00.000Z,5.3
2024-05-05T00:00:00.000Z,1.33
2024-05-06T00:00:00.000Z,1.27
2024-05-07T00:00:00.000Z,3.3
2024-05-08T00:00:00.000Z,8.73
2024-05-09T00:00:00.000Z,3.83
2024-05-10T00:00:00.000Z,3.28
2024-05-11T00:00:00.000Z,2.29
2024-05-12T00:00:00.000Z,2.8
2024-05-13T00:00:00.000Z,4.53
2024-05-14T00:00:00.000Z,6.5
2024-05-15T00:00:00.000Z,13.5
2024-05-16T00:00:00.000Z,18.1
2024-05-17T00:00:00.000Z,1.1
2024-05-18T00:00:00.000Z,1.42
2024-05-19T00:00:00.000Z,8.15
2024-05-20T00:00:00.000Z,12.07
2024-05-21T00:00:00.000Z,1.95
2024-05-22T00:00:00.000Z,1.92
2024-05-23T00:00:00.000Z,2.33
2024-05-24T00:00:00.000Z,2.59
2024-05-25T00:00:00.000Z,4.09
2024-05-26T00:00:00.000Z,2.5
2024-05-27T00:00:00.000Z,2.4
2024-05-28T00:00:00.000Z,7.68
2024-05-29T00:00:00.000Z,3.4
2024-05-30T00:00:00.000Z,3.1
2024-05-31T00:00:00.000Z,0.65
2024-06-01T00:00:00.000Z,0.8
2024-06-02T00:00:00.000Z,1.8
2024-06-03T00:00:00.000Z,1.48
2024-06-04T00:00:00.000Z,1.4
2024-06-05T00:00:00.000Z,1.75
2024-06-06T00:00:00.000Z,3.28
2024-06-07T00:00:00.000Z,3.42
2024-06-08T00:00:00.000Z,3.85
2024-06-09T00:00:00.000Z,6.12
2024-06-10T00:00:00.000Z,3.1
2024-06-11T00:00:00.000Z,2.1
2024-06-12T00:00:00.000Z,3.7
2024-06-13T00:00:00.000Z,2.63
2024-06-14T00:00:00.000Z,1.6
2024-06-15T00:00:00.000Z,1.48
2024-06-16T00:00:00.000Z,1.1
2024-06-17T00:00:00.000Z,1.63
2024-06-18T00:00:00.000Z,1.98
2024-06-19T00:00:00.000Z,3.67
2024-06-20T00:00:00.000Z,5.55
2024-06-21T00:00:00.000Z,7.1
2024-06-22T00:00:00.000Z,2.7
2024-06-23T00:00:00.000Z,4.42
2024-06-24T00:00:00.000Z,8.9
2024-06-25T00:00:00.000Z,6.97
2024-06-26T00:00:00.000Z,2.42
2024-06-27T00:00:00.000Z,1.47
2024-06-28T00:00:00.000Z,3.6
2024-06-29T00:00:00.000Z,4.93
2024-06-30T00:00:00.000Z,2.29
2024-07-01T00:00:00.000Z,2.29
2024-07-02T00:00:00.000Z,1.23
2024-07-03T00:00:00.000Z,2.57
2024-07-04T00:00:00.000Z,1.98
2024-07-05T00:00:00.000Z,1.9
2024-07-06T00:00:00.000Z,2.0
2024-07-07T00:00:00.000Z,4.59
2024-07-08T00:00:00.000Z,8.52
2024-07-09T00:00:00.000Z,7.56
2024-07-10T00:00:00.000Z,7.93
2024-07-11T00:00:00.000Z,5.3
2024-07-12T00:00:00.000Z,4.05
2024-07-13T00:00:00.000Z,3.85
2024-07-14T00:00:00.000Z,1.5
2024-07-15T00:00:00.000Z,2.25
2024-07-16T00:00:00.000Z,2.27
2024-07-17T00:00:00.000Z,2.6
2024-07-18T00:00:00.000Z,4.38
2024-07-19T00:00:00.000Z,6.97
2024-07-20T00:00:00.000Z,5.2
2024-07-21T00:00:00.000Z,4.8
2024-07-22T00:00:00.000Z,7.7
2024-07-23T00:00:00.000Z,4.4
2024-07-24T00:00:00.000Z,3.8
2024-07-25T00:00:00.000Z,2.33
2024-07-26T00:00:00.000Z,2.0
2024-07-27T00:00:00.000Z,3.47
2024-07-28T00:00:00.000Z,4.0
2024-07-29T00:00:00.000Z,3.88
2024-07-30T00:00:00.000Z,3.35
2024-07-31T00:00:00.000Z,3.75
2024-08-01T00:00:00.000Z,6.97
2024-08-02T00:00:00.000Z,6.49
2024-08-03T00:00:00.000Z,5.47
2024-08-04T00:00:00.000Z,3.1
2024-08-05T00:00:00.000Z,4.22
2024-08-06T00:00:00.000Z,4.9
2024-08-07T00:00:00.000Z,5.63
2024-08-08T00:00:00.000Z,4.47
2024-08-09T00:00:00.000Z,4.34
2024-08-10T00:00:00.000Z,4.0
2024-08-11T00:00:00.000Z,3.6
2024-08-12T00:00:00.000Z,3.72
2024-08-13T00:00:00.000Z,3.97
2024-08-14T00:00:00.000Z,3.75
2024-08-15T00:00:00.000Z,4.82
2024-08-16T00:00:00.000Z,5.3
2024-08-17T00:00:00.000Z,3.72
2024-08-18T00:00:00.000Z,2.95
2024-08-19T00:00:00.000Z,3.47
2024-08-20T00:00:00.000Z,6.68
2024-08-21T00:00:00.000Z,5.4
2024-08-22T00:00:00.000Z,9.82
2024-08-23T00:00:00.000Z,9.18
2024-08-24T00:00:00.000Z,5.18
2024-08-25T00:00:00.000Z,7.25
2024-08-26T00:00:00.000Z,8.77
2024-08-27T00:00:00.000Z,10.6
2024-08-28T00:00:00.000Z,9.4
2024-08-29T00:00:00.000Z,10.13
2024-08-30T00:00:00.000Z,8.98
2024-08-31T00:00:00.000Z,8.55
2024-09-01T00:00:00.000Z,8.05
2024-09-02T00:00:00.000Z,8.52
2024-09-03T00:00:00.000Z,7.0
2024-09-04T00:00:00.000Z,8.26
2024-09-05T00:00:00.000Z,5.44
2024-09-06T00:00:00.000Z,3.95
2024-09-07T00:00:00.000Z,3.0
2024-09-08T00:00:00.000Z,4.34
2024-09-09T00:00:00.000Z,1.65
2024-09-10T00:00:00.000Z,2.38
2024-09-11T00:00:00.000Z,2.5
2024-09-12T00:00:00.000Z,1.48
2024-09-13T00:00:00.000Z,0.6
2024-09-14T00:00:00.000Z,0.43
2024-09-15T00:00:00.000Z,0.6
2024-09-16T00:00:00.000Z,1.3
2024-09-17T00:00:00.000Z,1.55
2024-09-18T00:00:00.000Z,21.27
2024-09-19T00:00:00.000Z,22.6
2024-09-20T00:00:00.000Z,8.34
2024-09-21T00:00:00.000Z,9.05
2024-09-22T00:00:00.000Z,12.63
2024-09-23T00:00:00.000Z,20.0
2024-09-24T00:00:00.000Z,5.88
2024-09-25T00:00:00.000Z,4.43
2024-09-26T00:00:00.000Z,7.39
2024-09-27T00:00:00.000Z,4.28
2024-09-28T00:00:00.000Z,1.45
2024-09-29T00:00:00.000Z,1.02
2024-09-30T00:00:00.000Z,1.6
2024-10-01T00:00:00.000Z,4.23
2024-10-02T00:00:00.000Z,6.5
2024-10-03T00:00:00.000Z,1.52
2024-10-04T00:00:00.000Z,0.4
2024-10-05T00:00:00.000Z,7.07
2024-10-06T00:00:00.000Z,1.35
2024-10-07T00:00:00.000Z,4.93
2024-10-08T00:00:00.000Z,15.81
2024-10-09T00:00:00.000Z,2.02
2024-10-10T00:00:00.000Z,1.55
2024-10-11T00:00:00.000Z,2.2
2024-10-12T00:00:00.000Z,3.35
2024-10-13T00:00:00.000Z,2.4
2024-10-14T00:00:00.000Z,2.67
2024-10-15T00:00:00.000Z,19.92
2024-10-16T00:00:00.000Z,59.95
2024-10-17T00:00:00.000Z,29.39
2024-10-18T00:00:00.000Z,17.07
2024-10-19T00:00:00.000Z,17.77
2024-10-20T00:00:00.000Z,16.8
2024-10-21T00:00:00.000Z,28.88
2024-10-22T00:00:00.000Z,56.49
2024-10-23T00:00:00.000Z,29.59
2024-10-24T00:00:00.000Z,42.89
2024-10-25T00:00:00.000Z,53.47
2024-10-26T00:00:00.000Z,35.04
2024-10-27T00:00:00.000Z,26.23
2024-10-28T00:00:00.000Z,35.33
2024-10-29T00:00:00.000Z,27.42
2024-10-30T00:00:00.000Z,24.72
2024-10-31T00:00:00.000Z,25.8
2024-11-01T00:00:00.000Z,17.88
2024-11-02T00:00:00.000Z,7.97
2024-11-03T00:00:00.000Z,29.8
2024-11-04T00:00:00.000Z,34.42
2024-11-05T00:00:00.000Z,59.78
2024-11-06T00:00:00.000Z,53.5
2024-11-07T00:00:00.000Z,45.75
2025-04-24T00:00:00.000Z,2.2
2025-04-25T00:00:00.000Z,0.8
2025-04-26T00:00:00.000Z,0.55
2025-04-27T00:00:00.000Z,2.5
2025-04-28T00:00:00.000Z,4.5
2025-04-29T00:00:00.000Z,4.8
2025-04-30T00:00:00.000Z,3.22
2025-05-01T00:00:00.000Z,2.5
2025-05-02T00:00:00.000Z,2.85
2025-05-03T00:00:00.000Z,2.1
2025-05-04T00:00:00.000Z,2.17
2025-05-05T00:00:00.000Z,1.7
2025-05-06T00:00:00.000Z,3.82
2025-05-07T00:00:00.000Z,2.1
2025-05-08T00:00:00.000Z,2.21
2025-05-09T00:00:00.000Z,3.08
2025-05-10T00:00:00.000Z,4.4
2025-05-11T00:00:00.000Z,2.31
2025-05-12T00:00:00.000Z,1.83
2025-05-13T00:00:00.000Z,4.18
2025-05-14T00:00:00.000Z,2.58
2025-05-15T00:00:00.000Z,2.9
2025-05-16T00:00:00.000Z,1.2
2025-05-17T00:00:00.000Z,1.08
2025-05-18T00:00:00.000Z,1.17
2025-05-19T00:00:00.000Z,2.02
2025-05-20T00:00:00.000Z,2.6
2025-05-21T00:00:00.000Z,10.14
2025-05-22T00:00:00.000Z,1.92
2025-05-23T00:00:00.000Z,0.8
2025-05-24T00:00:00.000Z,1.4
2025-05-25T00:00:00.000Z,1.7
2025-05-26T00:00:00.000Z,2.92
2025-05-27T00:00:00.000Z,9.11
2025-05-28T00:00:00.000Z,3.01
2025-05-29T00:00:00.000Z,2.96
2025-05-30T00:00:00.000Z,1.7
2025-05-31T00:00:00.000Z,1.9
2025-06-01T00:00:00.000Z,2.4
2025-06-02T00:00:00.000Z,1.75
2025-06-03T00:00:00.000Z,1.6
2025-06-04T00:00:00.000Z,1.76
2025-06-05T00:00:00.000Z,2.9
2025-06-06T00:00:00.000Z,4.9
2025-06-07T00:00:00.000Z,4.95
2025-06-08T00:00:00.000Z,5.85
2025-06-09T00:00:00.000Z,12.76
2025-06-10T00:00:00.000Z,13.43
2025-06-11T00:00:00.000Z,17.82
2025-06-12T00:00:00.000Z,20.5
2025-06-13T00:00:00.000Z,22.6
2025-06-14T00:00:00.000Z,22.85
2025-06-15T00:00:00.000Z,13.87
2025-06-16T00:00:00.000Z,3.75
2025-06-17T00:00:00.000Z,3.9
2025-06-18T00:00:00.000Z,4.53
2025-06-19T00:00:00.000Z,5.09
2025-06-20T00:00:00.000Z,6.53
2025-06-21T00:00:00.000Z,4.95
2025-06-22T00:00:00.000Z,4.26
2025-06-23T00:00:00.000Z,4.0
2025-06-24T00:00:00.000Z,5.55
2025-06-25T00:00:00.000Z,7.22
2025-06-26T00:00:00.000Z,7.28
2025-06-27T00:00:00.000Z,3.85
2025-06-28T00:00:00.000Z,2.65
2025-06-29T00:00:00.000Z,2.13
2025-06-30T00:00:00.000Z,2.22
2025-07-01T00:00:00.000Z,2.75
2025-07-02T00:00:00.000Z,3.39
2025-07-03T00:00:00.000Z,3.65
2025-07-04T00:00:00.000Z,4.5
2025-07-05T00:00:00.000Z,5.19
2025-07-06T00:00:00.000Z,4.68
2025-07-07T00:00:00.000Z,2.8
2025-07-08T00:00:00.000Z,0.56
2025-07-09T00:00:00.000Z,0.7
2025-07-10T00:00:00.000Z,1.42
2025-07-11T00:00:00.000Z,1.48
2025-07-12T00:00:00.000Z,1.92
2025-07-13T00:00:00.000Z,1.7
2025-07-14T00:00:00.000Z,2.15
2025-07-15T00:00:00.000Z,3.0
2025-07-16T00:00:00.000Z,3.25
2025-07-17T00:00:00.000Z,3.92
2025-07-18T00:00:00.000Z,1.88
2025-07-19T00:00:00.000Z,3.45
2025-07-20T00:00:00.000Z,3.85
2025-07-21T00:00:00.000Z,3.65
2025-07-22T00:00:00.000Z,2.1
2025-07-23T00:00:00.000Z,1.85
2025-07-24T00:00:00.000Z,1.59
2025-07-25T00:00:00.000Z,2.75
2025-07-26T00:00:00.000Z,1.7
2025-07-27T00:00:00.000Z,1.3
2025-07-28T00:00:00.000Z,1.67
2025-07-29T00:00:00.000Z,0.95
2025-07-30T00:00:00.000Z,1.25
2025-07-31T00:00:00.000Z,2.0
2025-08-01T00:00:00.000Z,2.54
2025-08-02T00:00:00.000Z,3.1
2025-08-03T00:00:00.000Z,1.1
2025-08-04T00:00:00.000Z,1.3
2025-08-05T00:00:00.000Z,1.55
2025-08-06T00:00:00.000Z,2.25
2025-08-07T00:00:00.000Z,2.29
2025-08-08T00:00:00.000Z,2.8
2025-08-09T00:00:00.000Z,3.92
2025-08-10T00:00:00.000Z,4.37
2025-08-11T00:00:00.000Z,6.05
2025-08-12T00:00:00.000Z,8.63
2025-08-13T00:00:00.000Z,7.31
2025-08-14T00:00:00.000Z,7.14
2025-08-15T00:00:00.000Z,5.05
2025-08-16T00:00:00.000Z,5.22
2025-08-17T00:00:00.000Z,4.9
2025-08-18T00:00:00.000Z,6.28
2025-08-19T00:00:00.000Z,6.1
2025-08-20T00:00:00.000Z,8.32
2025-08-21T00:00:00.000Z,4.9
2025-08-22T00:00:00.000Z,5.99
2025-08-23T00:00:00.000Z,3.7
2025-08-24T00:00:00.000Z,2.72
2025-08-25T00:00:00.000Z,3.66
2025-08-26T00:00:00.000Z,4.43
2025-08-27T00:00:00.000Z,6.65
2025-08-28T00:00:00.000Z,6.55
2025-08-29T00:00:00.000Z,1.8
2025-08-30T00:00:00.000Z,1.0
2025-08-31T00:00:00.000Z,0.8
2025-09-01T00:00:00.000Z,1.25
2025-09-02T00:00:00.000Z,2.25
2025-09-03T00:00:00.000Z,1.52
2025-09-04T00:00:00.000Z,2.08
2025-09-05T00:00:00.000Z,1.7
2025-09-06T00:00:00.000Z,4.32
2025-09-07T00:00:00.000Z,2.0
2025-09-08T00:00:00.000Z,3.22
2025-09-09T00:00:00.000Z,8.05
2025-09-10T00:00:00.000Z,5.09
2025-09-11T00:00:00.000Z,1.48
2025-09-12T00:00:00.000Z,1.48
2025-09-13T00:00:00.000Z,1.75
2025-09-14T00:00:00.000Z,1.67
2025-09-15T00:00:00.000Z,1.98
2025-09-16T00:00:00.000Z,1.88
2025-09-17T00:00:00.000Z,2.1
2025-09-18T00:00:00.000Z,2.29
2025-09-19T00:00:00.000Z,2.83
2025-09-20T00:00:00.000Z,3.85
2025-09-21T00:00:00.000Z,4.03
2025-09-22T00:00:00.000Z,2.4
2025-09-23T00:00:00.000Z,3.62
2025-09-24T00:00:00.000Z,2.42
2025-09-25T00:00:00.000Z,1.25
2025-09-26T00:00:00.000Z,6.25
2025-09-27T00:00:00.000Z,2.29
2025-09-28T00:00:00.000Z,4.22
2025-09-29T00:00:00.000Z,3.5
2025-09-30T00:00:00.000Z,3.67
2025-10-01T00:00:00.000Z,5.68
2025-10-02T00:00:00.000Z,2.02
2025-10-03T00:00:00.000Z,2.8
2025-10-04T00:00:00.000Z,2.47
2025-10-05T00:00:00.000Z,1.2
2025-10-06T00:00:00.000Z,1.49
2025-10-07T00:00:00.000Z,2.58
2025-10-08T00:00:00.000Z,4.67
2025-10-09T00:00:00.000Z,4.53
2025-10-10T00:00:00.000Z,6.6
2025-10-11T00:00:00.000Z,9.8
2025-10-12T00:00:00.000Z,8.94
2025-10-13T00:00:00.000Z,6.72
2025-10-14T00:00:00.000Z,8.84
2025-10-15T00:00:00.000Z,4.13
2025-10-16T00:00:00.000Z,3.53
2025-10-17T00:00:00.000Z,4.34
2025-10-18T00:00:00.000Z,5.9
2025-10-19T00:00:00.000Z,6.5
2025-10-20T00:00:00.000Z,10.38
2025-10-21T00:00:00.000Z,21.04
2025-10-22T00:00:00.000Z,26.55
2025-10-23T00:00:00.000Z,12.44
2025-10-24T00:00:00.000Z,0.9
2025-10-25T00:00:00.000Z,4.13
2025-10-26T00:00:00.000Z,8.4
2025-10-27T00:00:00.000Z,1.1
2025-10-28T00:00:00.000Z,3.57
2025-10-29T00:00:00.000Z,6.96
2025-10-30T00:00:00.000Z,30.17
2025-10-31T00:00:00.000Z,16.48
2025-11-01T00:00:00.000Z,25.3
2025-11-02T00:00:00.000Z,6.63
2025-11-03T00:00:00.000Z,2.52
2025-11-04T00:00:00.000Z,5.15
2025-11-05T00:00:00.000Z,18.25
2025-11-06T00:00:00.000Z,18.38
2025-11-07T00:00:00.000Z,30.49
2025-11-08T00:00:00.000Z,18.48
2025-11-09T00:00:00.000Z,14.45
2025-11-10T00:00:00.000Z,12.88
2025-11-11T00:00:00.000Z,4.18
